trial,chunk_action_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,46,-11.715507507324219,44.71192932128906,-25.983848571777344,-102.27030944824219,-3.246767997741699,53.549888610839844,0.2585073168797343
0,47,-13.148618698120117,44.12947463989258,-27.96954345703125,-100.90058898925781,-3.021554708480835,48.911903381347656,0.2617456687063978
0,48,-12.548247337341309,43.34113311767578,-27.668560028076172,-101.92375946044922,-3.3439407348632812,48.172264099121094,0.2600634335715065
0,49,-8.009121894836426,34.489418029785156,-18.308570861816406,-86.67301940917969,-5.90462064743042,45.73468780517578,0.23339257927020426
1,0,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
1,1,-8.711419105529785,78.83280944824219,1.7548351287841797,-91.46550750732422,-5.574514389038086,57.367462158203125,0.24596550502272424
1,2,-8.286870956420898,74.69186401367188,-0.30425262451171875,-92.755126953125,-5.632542610168457,58.92637634277344,0.2454708279107195
1,3,-8.821426391601562,72.17807006835938,-3.37087345123291,-92.13855743408203,-5.945039749145508,62.04707336425781,0.24882153883927183
1,4,-8.892633438110352,69.64119720458984,-7.096792221069336,-91.52936553955078,-5.744044303894043,61.644935607910156,0.2530984934198123
1,5,-8.865493774414062,64.85279083251953,-11.448034286499023,-91.79948425292969,-5.645375728607178,62.95137405395508,0.2559097334095836
1,6,-7.779343605041504,61.724491119384766,-18.45093536376953,-91.30097961425781,-4.990718841552734,65.936767578125,0.26429104354115085
1,7,-7.547605514526367,61.317264556884766,-20.71531867980957,-91.5928955078125,-5.394117832183838,69.9229965209961,0.2674290854913138
1,8,-6.745867729187012,59.74155807495117,-21.8588924407959,-93.01363372802734,-5.441099166870117,69.36376953125,0.26802598585465914
1,9,-5.8345489501953125,59.259498596191406,-21.71410369873047,-93.597412109375,-5.3911590576171875,68.71204376220703,0.2674587109661716
1,10,-5.432350158691406,57.78618621826172,-23.542095184326172,-94.38372802734375,-5.270102500915527,68.21134948730469,0.26902645657890856
1,11,-5.346127510070801,56.619659423828125,-24.430252075195312,-95.22415161132812,-5.229970932006836,68.16222381591797,0.26942317928485715
1,12,-5.093883514404297,55.141563415527344,-25.19318199157715,-95.79407501220703,-5.111356735229492,67.84921264648438,0.26923682988142045
1,13,-4.491349697113037,53.737884521484375,-25.29017448425293,-95.90514373779297,-5.027332305908203,67.584228515625,0.267958565667771
1,14,-4.267010688781738,52.77602005004883,-25.251081466674805,-96.94931030273438,-5.069518089294434,67.0496826171875,0.26699505430237586
1,15,-4.438396453857422,52.30751419067383,-25.02706527709961,-97.50264739990234,-5.117212772369385,67.78901672363281,0.2661486875616635
1,16,-4.471526145935059,53.47284698486328,-23.17101287841797,-98.37632751464844,-5.303533554077148,67.00698852539062,0.26424298669864976
1,17,-4.646559715270996,52.156734466552734,-22.913909912109375,-99.59982299804688,-5.320547580718994,66.86387634277344,0.262209704433826
1,18,-4.912720680236816,52.27840042114258,-21.38827133178711,-100.43708801269531,-5.23345947265625,66.40626525878906,0.2593908865332253
1,19,-4.548556327819824,51.96907043457031,-20.0936279296875,-101.94354248046875,-5.228318214416504,66.12869262695312,0.25616078405643694
1,20,-4.372804641723633,50.06255340576172,-20.780580520629883,-101.90969848632812,-5.056173324584961,66.49144744873047,0.2551397613115315
1,21,-4.2161736488342285,48.300140380859375,-21.60318374633789,-101.38284301757812,-4.868344306945801,65.68061828613281,0.25467476257863586
1,22,-4.154155254364014,48.98325729370117,-19.60909652709961,-101.59207153320312,-4.909186363220215,65.42632293701172,0.2514666537791248
1,23,-4.446723461151123,47.914573669433594,-20.24190330505371,-101.4717788696289,-4.743109703063965,64.99810791015625,0.25140467886716034
1,24,-4.881112098693848,48.546417236328125,-19.997148513793945,-101.57487487792969,-4.818115711212158,63.09937286376953,0.25169692903601865
1,25,-4.720737457275391,48.28308868408203,-20.43306541442871,-101.87120056152344,-4.826410293579102,63.936920166015625,0.252153929275651
1,26,-5.019517421722412,47.30609893798828,-19.972965240478516,-102.83966064453125,-4.644664287567139,63.481361389160156,0.2495805133391456
1,27,-5.8947906494140625,47.652000427246094,-20.30624008178711,-102.90093231201172,-4.745122909545898,63.36883544921875,0.2507195771835186
1,28,-5.652850151062012,47.241477966308594,-20.197134017944336,-104.10270690917969,-4.527450084686279,63.57550048828125,0.24947851473273597
1,29,-5.852485656738281,46.64235305786133,-21.687435150146484,-104.32661437988281,-4.5252580642700195,63.34303283691406,0.2517468099548899
1,30,-5.747997283935547,46.6009521484375,-21.581350326538086,-104.76243591308594,-4.410635471343994,63.2596549987793,0.2512979611347331
1,31,-6.294332504272461,45.77023696899414,-21.949604034423828,-104.5044937133789,-4.509842872619629,63.638832092285156,0.2510515266500781
1,32,-6.253327369689941,45.1811637878418,-22.14717674255371,-105.01053619384766,-4.426443099975586,65.1507797241211,0.25046561285555013
1,33,-6.454701900482178,44.24565124511719,-22.52776336669922,-105.18302917480469,-4.385867118835449,64.15547180175781,0.2499181892377114
1,34,-6.733869552612305,43.8536262512207,-22.30304527282715,-105.14094543457031,-4.4674811363220215,64.75526428222656,0.24890669035664442
1,35,-6.638884544372559,42.46424865722656,-22.66274070739746,-105.79173278808594,-4.605317115783691,64.02173614501953,0.24744600443598436
1,36,-6.701904296875,41.58039474487305,-22.946399688720703,-106.22344970703125,-4.717929840087891,63.14417266845703,0.2466060315973809
1,37,-6.5237908363342285,41.39776611328125,-23.825056076049805,-105.635986328125,-4.595599174499512,63.192684173583984,0.248532607703922
1,38,-6.579896926879883,41.55290985107422,-23.120529174804688,-105.79532623291016,-4.76149845123291,63.398597717285156,0.2471496658763312
1,39,-6.777096748352051,40.90671157836914,-23.846752166748047,-104.74800109863281,-4.458998680114746,62.26343536376953,0.2482560785300882
1,40,-6.886815071105957,40.69148254394531,-23.762561798095703,-104.87643432617188,-4.3091721534729,61.39878845214844,0.24771545298609388
1,41,-7.185747146606445,41.46827697753906,-23.189132690429688,-104.7506103515625,-4.489954471588135,57.43531036376953,0.24763417739790416
1,42,-7.706511497497559,41.941219329833984,-22.405698776245117,-105.05093383789062,-4.596160888671875,44.63197326660156,0.24647626332965994
1,43,-7.6576337814331055,40.82022476196289,-23.37948989868164,-104.96488952636719,-4.242803573608398,42.59236145019531,0.2470320836455534
1,44,-8.147283554077148,40.918861389160156,-23.088226318359375,-104.8106918334961,-4.2982048988342285,42.58725357055664,0.246608944449651
1,45,-9.366392135620117,42.96379089355469,-23.847457885742188,-103.69950866699219,-4.277040481567383,47.660396575927734,0.2515058283372035
1,46,-11.715507507324219,44.71192932128906,-25.983848571777344,-102.27030944824219,-3.246767997741699,53.549888610839844,0.2585073168797343
1,47,-13.148618698120117,44.12947463989258,-27.96954345703125,-100.90058898925781,-3.021554708480835,48.911903381347656,0.2617456687063978
1,48,-12.548247337341309,43.34113311767578,-27.668560028076172,-101.92375946044922,-3.3439407348632812,48.172264099121094,0.2600634335715065
1,49,-8.009121894836426,34.489418029785156,-18.308570861816406,-86.67301940917969,-5.90462064743042,45.73468780517578,0.23339257927020426
2,0,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
2,1,-8.711419105529785,78.83280944824219,1.7548351287841797,-91.46550750732422,-5.574514389038086,57.367462158203125,0.24596550502272424
2,2,-8.286870956420898,74.69186401367188,-0.30425262451171875,-92.755126953125,-5.632542610168457,58.92637634277344,0.2454708279107195
2,3,-8.821426391601562,72.17807006835938,-3.37087345123291,-92.13855743408203,-5.945039749145508,62.04707336425781,0.24882153883927183
2,4,-8.892633438110352,69.64119720458984,-7.096792221069336,-91.52936553955078,-5.744044303894043,61.644935607910156,0.2530984934198123
2,5,-8.865493774414062,64.85279083251953,-11.448034286499023,-91.79948425292969,-5.645375728607178,62.95137405395508,0.2559097334095836
2,6,-7.779343605041504,61.724491119384766,-18.45093536376953,-91.30097961425781,-4.990718841552734,65.936767578125,0.26429104354115085
2,7,-7.547605514526367,61.317264556884766,-20.71531867980957,-91.5928955078125,-5.394117832183838,69.9229965209961,0.2674290854913138
2,8,-6.745867729187012,59.74155807495117,-21.8588924407959,-93.01363372802734,-5.441099166870117,69.36376953125,0.26802598585465914
2,9,-5.8345489501953125,59.259498596191406,-21.71410369873047,-93.597412109375,-5.3911590576171875,68.71204376220703,0.2674587109661716
2,10,-5.432350158691406,57.78618621826172,-23.542095184326172,-94.38372802734375,-5.270102500915527,68.21134948730469,0.26902645657890856
2,11,-5.346127510070801,56.619659423828125,-24.430252075195312,-95.22415161132812,-5.229970932006836,68.16222381591797,0.26942317928485715
2,12,-5.093883514404297,55.141563415527344,-25.19318199157715,-95.79407501220703,-5.111356735229492,67.84921264648438,0.26923682988142045
2,13,-4.491349697113037,53.737884521484375,-25.29017448425293,-95.90514373779297,-5.027332305908203,67.584228515625,0.267958565667771
2,14,-4.267010688781738,52.77602005004883,-25.251081466674805,-96.94931030273438,-5.069518089294434,67.0496826171875,0.26699505430237586
2,15,-4.438396453857422,52.30751419067383,-25.02706527709961,-97.50264739990234,-5.117212772369385,67.78901672363281,0.2661486875616635
2,16,-4.471526145935059,53.47284698486328,-23.17101287841797,-98.37632751464844,-5.303533554077148,67.00698852539062,0.26424298669864976
2,17,-4.646559715270996,52.156734466552734,-22.913909912109375,-99.59982299804688,-5.320547580718994,66.86387634277344,0.262209704433826
2,18,-4.912720680236816,52.27840042114258,-21.38827133178711,-100.43708801269531,-5.23345947265625,66.40626525878906,0.2593908865332253
2,19,-4.548556327819824,51.96907043457031,-20.0936279296875,-101.94354248046875,-5.228318214416504,66.12869262695312,0.25616078405643694
2,20,-4.372804641723633,50.06255340576172,-20.780580520629883,-101.90969848632812,-5.056173324584961,66.49144744873047,0.2551397613115315
2,21,-4.2161736488342285,48.300140380859375,-21.60318374633789,-101.38284301757812,-4.868344306945801,65.68061828613281,0.25467476257863586
2,22,-4.154155254364014,48.98325729370117,-19.60909652709961,-101.59207153320312,-4.909186363220215,65.42632293701172,0.2514666537791248
2,23,-4.446723461151123,47.914573669433594,-20.24190330505371,-101.4717788696289,-4.743109703063965,64.99810791015625,0.25140467886716034
2,24,-4.881112098693848,48.546417236328125,-19.997148513793945,-101.57487487792969,-4.818115711212158,63.09937286376953,0.25169692903601865
2,25,-4.720737457275391,48.28308868408203,-20.43306541442871,-101.87120056152344,-4.826410293579102,63.936920166015625,0.252153929275651
2,26,-5.019517421722412,47.30609893798828,-19.972965240478516,-102.83966064453125,-4.644664287567139,63.481361389160156,0.2495805133391456
2,27,-5.8947906494140625,47.652000427246094,-20.30624008178711,-102.90093231201172,-4.745122909545898,63.36883544921875,0.2507195771835186
2,28,-5.652850151062012,47.241477966308594,-20.197134017944336,-104.10270690917969,-4.527450084686279,63.57550048828125,0.24947851473273597
2,29,-5.852485656738281,46.64235305786133,-21.687435150146484,-104.32661437988281,-4.5252580642700195,63.34303283691406,0.2517468099548899
2,30,-5.747997283935547,46.6009521484375,-21.581350326538086,-104.76243591308594,-4.410635471343994,63.2596549987793,0.2512979611347331
2,31,-6.294332504272461,45.77023696899414,-21.949604034423828,-104.5044937133789,-4.509842872619629,63.638832092285156,0.2510515266500781
2,32,-6.253327369689941,45.1811637878418,-22.14717674255371,-105.01053619384766,-4.426443099975586,65.1507797241211,0.25046561285555013
2,33,-6.454701900482178,44.24565124511719,-22.52776336669922,-105.18302917480469,-4.385867118835449,64.15547180175781,0.2499181892377114
2,34,-6.733869552612305,43.8536262512207,-22.30304527282715,-105.14094543457031,-4.4674811363220215,64.75526428222656,0.24890669035664442
2,35,-6.638884544372559,42.46424865722656,-22.66274070739746,-105.79173278808594,-4.605317115783691,64.02173614501953,0.24744600443598436
2,36,-6.701904296875,41.58039474487305,-22.946399688720703,-106.22344970703125,-4.717929840087891,63.14417266845703,0.2466060315973809
2,37,-6.5237908363342285,41.39776611328125,-23.825056076049805,-105.635986328125,-4.595599174499512,63.192684173583984,0.248532607703922
2,38,-6.579896926879883,41.55290985107422,-23.120529174804688,-105.79532623291016,-4.76149845123291,63.398597717285156,0.2471496658763312
2,39,-6.777096748352051,40.90671157836914,-23.846752166748047,-104.74800109863281,-4.458998680114746,62.26343536376953,0.2482560785300882
2,40,-6.886815071105957,40.69148254394531,-23.762561798095703,-104.87643432617188,-4.3091721534729,61.39878845214844,0.24771545298609388
2,41,-7.185747146606445,41.46827697753906,-23.189132690429688,-104.7506103515625,-4.489954471588135,57.43531036376953,0.24763417739790416
2,42,-7.706511497497559,41.941219329833984,-22.405698776245117,-105.05093383789062,-4.596160888671875,44.63197326660156,0.24647626332965994
2,43,-7.6576337814331055,40.82022476196289,-23.37948989868164,-104.96488952636719,-4.242803573608398,42.59236145019531,0.2470320836455534
2,44,-8.147283554077148,40.918861389160156,-23.088226318359375,-104.8106918334961,-4.2982048988342285,42.58725357055664,0.246608944449651
2,45,-9.366392135620117,42.96379089355469,-23.847457885742188,-103.69950866699219,-4.277040481567383,47.660396575927734,0.2515058283372035
2,46,-11.715507507324219,44.71192932128906,-25.983848571777344,-102.27030944824219,-3.246767997741699,53.549888610839844,0.2585073168797343
2,47,-13.148618698120117,44.12947463989258,-27.96954345703125,-100.90058898925781,-3.021554708480835,48.911903381347656,0.2617456687063978
2,48,-12.548247337341309,43.34113311767578,-27.668560028076172,-101.92375946044922,-3.3439407348632812,48.172264099121094,0.2600634335715065
2,49,-8.009121894836426,34.489418029785156,-18.308570861816406,-86.67301940917969,-5.90462064743042,45.73468780517578,0.23339257927020426
3,0,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
3,1,-8.711419105529785,78.83280944824219,1.7548351287841797,-91.46550750732422,-5.574514389038086,57.367462158203125,0.24596550502272424
3,2,-8.286870956420898,74.69186401367188,-0.30425262451171875,-92.755126953125,-5.632542610168457,58.92637634277344,0.2454708279107195
3,3,-8.821426391601562,72.17807006835938,-3.37087345123291,-92.13855743408203,-5.945039749145508,62.04707336425781,0.24882153883927183
3,4,-8.892633438110352,69.64119720458984,-7.096792221069336,-91.52936553955078,-5.744044303894043,61.644935607910156,0.2530984934198123
3,5,-8.865493774414062,64.85279083251953,-11.448034286499023,-91.79948425292969,-5.645375728607178,62.95137405395508,0.2559097334095836
3,6,-7.779343605041504,61.724491119384766,-18.45093536376953,-91.30097961425781,-4.990718841552734,65.936767578125,0.26429104354115085
3,7,-7.547605514526367,61.317264556884766,-20.71531867980957,-91.5928955078125,-5.394117832183838,69.9229965209961,0.2674290854913138
3,8,-6.745867729187012,59.74155807495117,-21.8588924407959,-93.01363372802734,-5.441099166870117,69.36376953125,0.26802598585465914
3,9,-5.8345489501953125,59.259498596191406,-21.71410369873047,-93.597412109375,-5.3911590576171875,68.71204376220703,0.2674587109661716
3,10,-5.432350158691406,57.78618621826172,-23.542095184326172,-94.38372802734375,-5.270102500915527,68.21134948730469,0.26902645657890856
3,11,-5.346127510070801,56.619659423828125,-24.430252075195312,-95.22415161132812,-5.229970932006836,68.16222381591797,0.26942317928485715
3,12,-5.093883514404297,55.141563415527344,-25.19318199157715,-95.79407501220703,-5.111356735229492,67.84921264648438,0.26923682988142045
3,13,-4.491349697113037,53.737884521484375,-25.29017448425293,-95.90514373779297,-5.027332305908203,67.584228515625,0.267958565667771
3,14,-4.267010688781738,52.77602005004883,-25.251081466674805,-96.94931030273438,-5.069518089294434,67.0496826171875,0.26699505430237586
3,15,-4.438396453857422,52.30751419067383,-25.02706527709961,-97.50264739990234,-5.117212772369385,67.78901672363281,0.2661486875616635
3,16,-4.471526145935059,53.47284698486328,-23.17101287841797,-98.37632751464844,-5.303533554077148,67.00698852539062,0.26424298669864976
3,17,-4.646559715270996,52.156734466552734,-22.913909912109375,-99.59982299804688,-5.320547580718994,66.86387634277344,0.262209704433826
3,18,-4.912720680236816,52.27840042114258,-21.38827133178711,-100.43708801269531,-5.23345947265625,66.40626525878906,0.2593908865332253
3,19,-4.548556327819824,51.96907043457031,-20.0936279296875,-101.94354248046875,-5.228318214416504,66.12869262695312,0.25616078405643694
3,20,-4.372804641723633,50.06255340576172,-20.780580520629883,-101.90969848632812,-5.056173324584961,66.49144744873047,0.2551397613115315
3,21,-4.2161736488342285,48.300140380859375,-21.60318374633789,-101.38284301757812,-4.868344306945801,65.68061828613281,0.25467476257863586
3,22,-4.154155254364014,48.98325729370117,-19.60909652709961,-101.59207153320312,-4.909186363220215,65.42632293701172,0.2514666537791248
3,23,-4.446723461151123,47.914573669433594,-20.24190330505371,-101.4717788696289,-4.743109703063965,64.99810791015625,0.25140467886716034
3,24,-4.881112098693848,48.546417236328125,-19.997148513793945,-101.57487487792969,-4.818115711212158,63.09937286376953,0.25169692903601865
3,25,-4.720737457275391,48.28308868408203,-20.43306541442871,-101.87120056152344,-4.826410293579102,63.936920166015625,0.252153929275651
3,26,-5.019517421722412,47.30609893798828,-19.972965240478516,-102.83966064453125,-4.644664287567139,63.481361389160156,0.2495805133391456
3,27,-5.8947906494140625,47.652000427246094,-20.30624008178711,-102.90093231201172,-4.745122909545898,63.36883544921875,0.2507195771835186
3,28,-5.652850151062012,47.241477966308594,-20.197134017944336,-104.10270690917969,-4.527450084686279,63.57550048828125,0.24947851473273597
3,29,-5.852485656738281,46.64235305786133,-21.687435150146484,-104.32661437988281,-4.5252580642700195,63.34303283691406,0.2517468099548899
3,30,-5.747997283935547,46.6009521484375,-21.581350326538086,-104.76243591308594,-4.410635471343994,63.2596549987793,0.2512979611347331
3,31,-6.294332504272461,45.77023696899414,-21.949604034423828,-104.5044937133789,-4.509842872619629,63.638832092285156,0.2510515266500781
3,32,-6.253327369689941,45.1811637878418,-22.14717674255371,-105.01053619384766,-4.426443099975586,65.1507797241211,0.25046561285555013
3,33,-6.454701900482178,44.24565124511719,-22.52776336669922,-105.18302917480469,-4.385867118835449,64.15547180175781,0.2499181892377114
3,34,-6.733869552612305,43.8536262512207,-22.30304527282715,-105.14094543457031,-4.4674811363220215,64.75526428222656,0.24890669035664442
3,35,-6.638884544372559,42.46424865722656,-22.66274070739746,-105.79173278808594,-4.605317115783691,64.02173614501953,0.24744600443598436
3,36,-6.701904296875,41.58039474487305,-22.946399688720703,-106.22344970703125,-4.717929840087891,63.14417266845703,0.2466060315973809
3,37,-6.5237908363342285,41.39776611328125,-23.825056076049805,-105.635986328125,-4.595599174499512,63.192684173583984,0.248532607703922
3,38,-6.579896926879883,41.55290985107422,-23.120529174804688,-105.79532623291016,-4.76149845123291,63.398597717285156,0.2471496658763312
3,39,-6.777096748352051,40.90671157836914,-23.846752166748047,-104.74800109863281,-4.458998680114746,62.26343536376953,0.2482560785300882
3,40,-6.886815071105957,40.69148254394531,-23.762561798095703,-104.87643432617188,-4.3091721534729,61.39878845214844,0.24771545298609388
3,41,-7.185747146606445,41.46827697753906,-23.189132690429688,-104.7506103515625,-4.489954471588135,57.43531036376953,0.24763417739790416
3,42,-7.706511497497559,41.941219329833984,-22.405698776245117,-105.05093383789062,-4.596160888671875,44.63197326660156,0.24647626332965994
3,43,-7.6576337814331055,40.82022476196289,-23.37948989868164,-104.96488952636719,-4.242803573608398,42.59236145019531,0.2470320836455534
3,44,-8.147283554077148,40.918861389160156,-23.088226318359375,-104.8106918334961,-4.2982048988342285,42.58725357055664,0.246608944449651
3,45,-9.366392135620117,42.96379089355469,-23.847457885742188,-103.69950866699219,-4.277040481567383,47.660396575927734,0.2515058283372035
3,46,-11.715507507324219,44.71192932128906,-25.983848571777344,-102.27030944824219,-3.246767997741699,53.549888610839844,0.2585073168797343
3,47,-13.148618698120117,44.12947463989258,-27.96954345703125,-100.90058898925781,-3.021554708480835,48.911903381347656,0.2617456687063978
3,48,-12.548247337341309,43.34113311767578,-27.668560028076172,-101.92375946044922,-3.3439407348632812,48.172264099121094,0.2600634335715065
3,49,-8.009121894836426,34.489418029785156,-18.308570861816406,-86.67301940917969,-5.90462064743042,45.73468780517578,0.23339257927020426
4,0,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
4,1,-8.711419105529785,78.83280944824219,1.7548351287841797,-91.46550750732422,-5.574514389038086,57.367462158203125,0.24596550502272424
4,2,-8.286870956420898,74.69186401367188,-0.30425262451171875,-92.755126953125,-5.632542610168457,58.92637634277344,0.2454708279107195
4,3,-8.821426391601562,72.17807006835938,-3.37087345123291,-92.13855743408203,-5.945039749145508,62.04707336425781,0.24882153883927183
4,4,-8.892633438110352,69.64119720458984,-7.096792221069336,-91.52936553955078,-5.744044303894043,61.644935607910156,0.2530984934198123
4,5,-8.865493774414062,64.85279083251953,-11.448034286499023,-91.79948425292969,-5.645375728607178,62.95137405395508,0.2559097334095836
4,6,-7.779343605041504,61.724491119384766,-18.45093536376953,-91.30097961425781,-4.990718841552734,65.936767578125,0.26429104354115085
4,7,-7.547605514526367,61.317264556884766,-20.71531867980957,-91.5928955078125,-5.394117832183838,69.9229965209961,0.2674290854913138
4,8,-6.745867729187012,59.74155807495117,-21.8588924407959,-93.01363372802734,-5.441099166870117,69.36376953125,0.26802598585465914
4,9,-5.8345489501953125,59.259498596191406,-21.71410369873047,-93.597412109375,-5.3911590576171875,68.71204376220703,0.2674587109661716
4,10,-5.432350158691406,57.78618621826172,-23.542095184326172,-94.38372802734375,-5.270102500915527,68.21134948730469,0.26902645657890856
4,11,-5.346127510070801,56.619659423828125,-24.430252075195312,-95.22415161132812,-5.229970932006836,68.16222381591797,0.26942317928485715
4,12,-5.093883514404297,55.141563415527344,-25.19318199157715,-95.79407501220703,-5.111356735229492,67.84921264648438,0.26923682988142045
