trial,chunk_action_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
1,36,-6.6487836837768555,41.149658203125,-27.215431213378906,-106.36811828613281,-4.496829032897949,70.30757904052734,0.2551333267026274
1,37,-6.46732759475708,40.84376907348633,-28.04030990600586,-105.72051239013672,-4.37804651260376,70.55840301513672,0.25663736546480725
1,38,-6.526973724365234,41.03885269165039,-27.332250595092773,-105.87820434570312,-4.558513641357422,70.66316986083984,0.2553912673517268
1,39,-6.695770263671875,40.39521026611328,-28.22073745727539,-104.92414855957031,-4.2120819091796875,69.84770202636719,0.25662676893129577
1,40,-6.811650276184082,40.11540222167969,-28.067096710205078,-105.08672332763672,-4.070632457733154,69.09657287597656,0.2558834537213397
1,41,-7.129494667053223,40.8861083984375,-27.585935592651367,-104.98664855957031,-4.250124931335449,66.10464477539062,0.255982201768725
1,42,-7.668902397155762,41.375152587890625,-26.855844497680664,-105.29864501953125,-4.346036911010742,53.95773696899414,0.25505172727798325
1,43,-7.634211540222168,40.17926025390625,-27.793787002563477,-105.26178741455078,-4.03002405166626,51.76025390625,0.25535629139042887
1,44,-8.155838012695312,40.30661392211914,-27.582408905029297,-105.15248107910156,-4.052044868469238,51.89322280883789,0.2551298593378145
1,45,-9.368144035339355,42.3449821472168,-28.160064697265625,-104.07710266113281,-4.014976978302002,57.69015884399414,0.25932697092755136
1,46,-11.76050090789795,43.591304779052734,-30.29299545288086,-102.93482208251953,-3.108065366744995,62.95271301269531,0.26518983795886947
1,47,-13.152873039245605,42.8428840637207,-32.05200958251953,-101.74202728271484,-2.8559014797210693,58.32355499267578,0.26752051722460063
1,48,-12.593304634094238,42.12132263183594,-31.77960205078125,-102.66793823242188,-3.1269819736480713,57.82647705078125,0.26611558267773366
1,49,-8.136382102966309,34.597557067871094,-17.41773223876953,-86.58418273925781,-5.935335159301758,48.45513153076172,0.2319554678754822
2,0,-9.419663429260254,83.37501525878906,-0.9497299194335938,-89.80583190917969,-5.250123977661133,62.220985412597656,0.25505770178559206
2,1,-9.205513954162598,80.84403228759766,0.2278289794921875,-91.87281036376953,-5.583513259887695,63.54991149902344,0.25064693231894175
2,2,-8.80604362487793,76.38512420654297,-2.024089813232422,-93.12466430664062,-5.609470844268799,65.54953002929688,0.25036624101837485
2,3,-9.377635955810547,73.62883758544922,-5.344368934631348,-92.51207733154297,-5.858570098876953,69.27729797363281,0.2538299110691828
2,4,-9.439936637878418,70.86708068847656,-9.116047859191895,-91.96007537841797,-5.6979570388793945,68.9825439453125,0.25780843808572307
2,5,-9.374921798706055,65.7908706665039,-13.716726303100586,-92.22842407226562,-5.5583906173706055,70.36328125,0.2607077109609056
2,6,-8.273226737976074,62.29323959350586,-21.234683990478516,-91.86033630371094,-4.7879414558410645,73.9481201171875,0.269172876112021
2,7,-8.020538330078125,61.788230895996094,-23.677488327026367,-92.19500732421875,-5.1596832275390625,78.69242858886719,0.27235481963900104
2,8,-7.176034927368164,60.20627975463867,-25.048463821411133,-93.6843032836914,-5.172306060791016,78.28987121582031,0.27339412782303274
2,9,-6.225686073303223,59.50510025024414,-25.075653076171875,-94.31890106201172,-5.127023696899414,77.41929626464844,0.27298101932760066
2,10,-5.79763126373291,57.81660461425781,-27.040252685546875,-95.11454772949219,-5.004270076751709,76.81517028808594,0.2745264544233804
2,11,-5.704532623291016,56.49529266357422,-28.173341751098633,-95.90861511230469,-4.9292426109313965,76.793701171875,0.275174224143499
2,12,-5.431272506713867,54.907005310058594,-29.075641632080078,-96.47666931152344,-4.80876350402832,76.47264099121094,0.275140753195642
2,13,-4.805060386657715,53.53352737426758,-29.255794525146484,-96.59297180175781,-4.721625328063965,76.00074768066406,0.27409054987991804
2,14,-4.5191521644592285,52.54799270629883,-29.246902465820312,-97.57853698730469,-4.7668561935424805,75.37818908691406,0.27330063428143103
2,15,-4.687658309936523,51.98529815673828,-29.144973754882812,-98.12596130371094,-4.7839274406433105,75.80695343017578,0.2726566607659625
2,16,-4.70896577835083,53.17274475097656,-27.21596336364746,-98.87577819824219,-5.0003228187561035,74.94780731201172,0.2708769833627757
2,17,-4.877175807952881,51.7009391784668,-27.013410568237305,-100.0385513305664,-5.0441179275512695,74.58502197265625,0.2689950807443456
2,18,-5.137312412261963,51.91229248046875,-25.479520797729492,-100.76903533935547,-4.956947326660156,74.07717895507812,0.26652124385529075
2,19,-4.741677761077881,51.44303512573242,-24.186786651611328,-102.16092681884766,-4.965874671936035,73.58029174804688,0.2634516216919875
2,20,-4.542771339416504,49.644554138183594,-24.893795013427734,-102.10969543457031,-4.81170654296875,73.89654541015625,0.2626202868961025
2,21,-4.358267784118652,47.810508728027344,-25.741628646850586,-101.53285217285156,-4.593400001525879,72.87474060058594,0.26205800172081595
2,22,-4.292064666748047,48.51576614379883,-23.769147872924805,-101.69326782226562,-4.645862102508545,72.59537506103516,0.2591367156421532
2,23,-4.497410297393799,47.47480010986328,-24.3151912689209,-101.59992218017578,-4.499399185180664,72.07577514648438,0.25890771359361714
2,24,-4.965325355529785,47.99082946777344,-24.23248863220215,-101.66606140136719,-4.584785461425781,70.0906753540039,0.25938228895401305
2,25,-4.743432998657227,47.70246124267578,-24.68393325805664,-101.96006774902344,-4.553648948669434,71.05420684814453,0.25984085412665414
2,26,-4.992762565612793,46.69496536254883,-24.29058265686035,-102.85981750488281,-4.359569549560547,70.62538146972656,0.25760172963117683
2,27,-5.932351112365723,47.09101867675781,-24.587398529052734,-103.00035858154297,-4.507536888122559,70.41618347167969,0.2586670937033491
2,28,-5.614205360412598,46.64097595214844,-24.467262268066406,-104.09403991699219,-4.271310806274414,70.68646240234375,0.2575691193640866
2,29,-5.825710773468018,46.06493377685547,-25.7490234375,-104.34661102294922,-4.319879531860352,70.30705261230469,0.2593339660364426
2,30,-5.714478492736816,46.008785247802734,-25.83795928955078,-104.73827362060547,-4.1925506591796875,70.31605529785156,0.2593385626029341
2,31,-6.254816055297852,45.26555633544922,-26.222326278686523,-104.48483276367188,-4.280739784240723,70.78923797607422,0.2592052429129644
2,32,-6.2410569190979,44.54736328125,-26.310697555541992,-104.96099853515625,-4.174747467041016,72.31204986572266,0.2583112343980759
2,33,-6.368064880371094,43.67711639404297,-26.843196868896484,-105.16448974609375,-4.181026458740234,71.34629821777344,0.2581790481098284
2,34,-6.720853805541992,43.25092315673828,-26.59634780883789,-105.17621612548828,-4.252099990844727,71.87361145019531,0.25710164555539733
2,35,-6.6079864501953125,41.827781677246094,-26.936683654785156,-105.88972473144531,-4.385549545288086,71.17086791992188,0.2556479934351521
2,36,-6.6487836837768555,41.149658203125,-27.215431213378906,-106.36811828613281,-4.496829032897949,70.30757904052734,0.2551333267026274
2,37,-6.46732759475708,40.84376907348633,-28.04030990600586,-105.72051239013672,-4.37804651260376,70.55840301513672,0.25663736546480725
2,38,-6.526973724365234,41.03885269165039,-27.332250595092773,-105.87820434570312,-4.558513641357422,70.66316986083984,0.2553912673517268
2,39,-6.695770263671875,40.39521026611328,-28.22073745727539,-104.92414855957031,-4.2120819091796875,69.84770202636719,0.25662676893129577
2,40,-6.811650276184082,40.11540222167969,-28.067096710205078,-105.08672332763672,-4.070632457733154,69.09657287597656,0.2558834537213397
2,41,-7.129494667053223,40.8861083984375,-27.585935592651367,-104.98664855957031,-4.250124931335449,66.10464477539062,0.255982201768725
2,42,-7.668902397155762,41.375152587890625,-26.855844497680664,-105.29864501953125,-4.346036911010742,53.95773696899414,0.25505172727798325
2,43,-7.634211540222168,40.17926025390625,-27.793787002563477,-105.26178741455078,-4.03002405166626,51.76025390625,0.25535629139042887
2,44,-8.155838012695312,40.30661392211914,-27.582408905029297,-105.15248107910156,-4.052044868469238,51.89322280883789,0.2551298593378145
2,45,-9.368144035339355,42.3449821472168,-28.160064697265625,-104.07710266113281,-4.014976978302002,57.69015884399414,0.25932697092755136
2,46,-11.76050090789795,43.591304779052734,-30.29299545288086,-102.93482208251953,-3.108065366744995,62.95271301269531,0.26518983795886947
2,47,-13.152873039245605,42.8428840637207,-32.05200958251953,-101.74202728271484,-2.8559014797210693,58.32355499267578,0.26752051722460063
2,48,-12.593304634094238,42.12132263183594,-31.77960205078125,-102.66793823242188,-3.1269819736480713,57.82647705078125,0.26611558267773366
2,49,-8.136382102966309,34.597557067871094,-17.41773223876953,-86.58418273925781,-5.935335159301758,48.45513153076172,0.2319554678754822
3,0,-9.419663429260254,83.37501525878906,-0.9497299194335938,-89.80583190917969,-5.250123977661133,62.220985412597656,0.25505770178559206
3,1,-9.205513954162598,80.84403228759766,0.2278289794921875,-91.87281036376953,-5.583513259887695,63.54991149902344,0.25064693231894175
3,2,-8.80604362487793,76.38512420654297,-2.024089813232422,-93.12466430664062,-5.609470844268799,65.54953002929688,0.25036624101837485
3,3,-9.377635955810547,73.62883758544922,-5.344368934631348,-92.51207733154297,-5.858570098876953,69.27729797363281,0.2538299110691828
3,4,-9.439936637878418,70.86708068847656,-9.116047859191895,-91.96007537841797,-5.6979570388793945,68.9825439453125,0.25780843808572307
3,5,-9.374921798706055,65.7908706665039,-13.716726303100586,-92.22842407226562,-5.5583906173706055,70.36328125,0.2607077109609056
3,6,-8.273226737976074,62.29323959350586,-21.234683990478516,-91.86033630371094,-4.7879414558410645,73.9481201171875,0.269172876112021
3,7,-8.020538330078125,61.788230895996094,-23.677488327026367,-92.19500732421875,-5.1596832275390625,78.69242858886719,0.27235481963900104
3,8,-7.176034927368164,60.20627975463867,-25.048463821411133,-93.6843032836914,-5.172306060791016,78.28987121582031,0.27339412782303274
3,9,-6.225686073303223,59.50510025024414,-25.075653076171875,-94.31890106201172,-5.127023696899414,77.41929626464844,0.27298101932760066
3,10,-5.79763126373291,57.81660461425781,-27.040252685546875,-95.11454772949219,-5.004270076751709,76.81517028808594,0.2745264544233804
3,11,-5.704532623291016,56.49529266357422,-28.173341751098633,-95.90861511230469,-4.9292426109313965,76.793701171875,0.275174224143499
3,12,-5.431272506713867,54.907005310058594,-29.075641632080078,-96.47666931152344,-4.80876350402832,76.47264099121094,0.275140753195642
3,13,-4.805060386657715,53.53352737426758,-29.255794525146484,-96.59297180175781,-4.721625328063965,76.00074768066406,0.27409054987991804
3,14,-4.5191521644592285,52.54799270629883,-29.246902465820312,-97.57853698730469,-4.7668561935424805,75.37818908691406,0.27330063428143103
3,15,-4.687658309936523,51.98529815673828,-29.144973754882812,-98.12596130371094,-4.7839274406433105,75.80695343017578,0.2726566607659625
3,16,-4.70896577835083,53.17274475097656,-27.21596336364746,-98.87577819824219,-5.0003228187561035,74.94780731201172,0.2708769833627757
3,17,-4.877175807952881,51.7009391784668,-27.013410568237305,-100.0385513305664,-5.0441179275512695,74.58502197265625,0.2689950807443456
3,18,-5.137312412261963,51.91229248046875,-25.479520797729492,-100.76903533935547,-4.956947326660156,74.07717895507812,0.26652124385529075
3,19,-4.741677761077881,51.44303512573242,-24.186786651611328,-102.16092681884766,-4.965874671936035,73.58029174804688,0.2634516216919875
3,20,-4.542771339416504,49.644554138183594,-24.893795013427734,-102.10969543457031,-4.81170654296875,73.89654541015625,0.2626202868961025
3,21,-4.358267784118652,47.810508728027344,-25.741628646850586,-101.53285217285156,-4.593400001525879,72.87474060058594,0.26205800172081595
3,22,-4.292064666748047,48.51576614379883,-23.769147872924805,-101.69326782226562,-4.645862102508545,72.59537506103516,0.2591367156421532
3,23,-4.497410297393799,47.47480010986328,-24.3151912689209,-101.59992218017578,-4.499399185180664,72.07577514648438,0.25890771359361714
3,24,-4.965325355529785,47.99082946777344,-24.23248863220215,-101.66606140136719,-4.584785461425781,70.0906753540039,0.25938228895401305
3,25,-4.743432998657227,47.70246124267578,-24.68393325805664,-101.96006774902344,-4.553648948669434,71.05420684814453,0.25984085412665414
3,26,-4.992762565612793,46.69496536254883,-24.29058265686035,-102.85981750488281,-4.359569549560547,70.62538146972656,0.25760172963117683
3,27,-5.932351112365723,47.09101867675781,-24.587398529052734,-103.00035858154297,-4.507536888122559,70.41618347167969,0.2586670937033491
3,28,-5.614205360412598,46.64097595214844,-24.467262268066406,-104.09403991699219,-4.271310806274414,70.68646240234375,0.2575691193640866
3,29,-5.825710773468018,46.06493377685547,-25.7490234375,-104.34661102294922,-4.319879531860352,70.30705261230469,0.2593339660364426
3,30,-5.714478492736816,46.008785247802734,-25.83795928955078,-104.73827362060547,-4.1925506591796875,70.31605529785156,0.2593385626029341
3,31,-6.254816055297852,45.26555633544922,-26.222326278686523,-104.48483276367188,-4.280739784240723,70.78923797607422,0.2592052429129644
3,32,-6.2410569190979,44.54736328125,-26.310697555541992,-104.96099853515625,-4.174747467041016,72.31204986572266,0.2583112343980759
3,33,-6.368064880371094,43.67711639404297,-26.843196868896484,-105.16448974609375,-4.181026458740234,71.34629821777344,0.2581790481098284
3,34,-6.720853805541992,43.25092315673828,-26.59634780883789,-105.17621612548828,-4.252099990844727,71.87361145019531,0.25710164555539733
3,35,-6.6079864501953125,41.827781677246094,-26.936683654785156,-105.88972473144531,-4.385549545288086,71.17086791992188,0.2556479934351521
3,36,-6.6487836837768555,41.149658203125,-27.215431213378906,-106.36811828613281,-4.496829032897949,70.30757904052734,0.2551333267026274
3,37,-6.46732759475708,40.84376907348633,-28.04030990600586,-105.72051239013672,-4.37804651260376,70.55840301513672,0.25663736546480725
3,38,-6.526973724365234,41.03885269165039,-27.332250595092773,-105.87820434570312,-4.558513641357422,70.66316986083984,0.2553912673517268
3,39,-6.695770263671875,40.39521026611328,-28.22073745727539,-104.92414855957031,-4.2120819091796875,69.84770202636719,0.25662676893129577
3,40,-6.811650276184082,40.11540222167969,-28.067096710205078,-105.08672332763672,-4.070632457733154,69.09657287597656,0.2558834537213397
3,41,-7.129494667053223,40.8861083984375,-27.585935592651367,-104.98664855957031,-4.250124931335449,66.10464477539062,0.255982201768725
3,42,-7.668902397155762,41.375152587890625,-26.855844497680664,-105.29864501953125,-4.346036911010742,53.95773696899414,0.25505172727798325
3,43,-7.634211540222168,40.17926025390625,-27.793787002563477,-105.26178741455078,-4.03002405166626,51.76025390625,0.25535629139042887
3,44,-8.155838012695312,40.30661392211914,-27.582408905029297,-105.15248107910156,-4.052044868469238,51.89322280883789,0.2551298593378145
3,45,-9.368144035339355,42.3449821472168,-28.160064697265625,-104.07710266113281,-4.014976978302002,57.69015884399414,0.25932697092755136
3,46,-11.76050090789795,43.591304779052734,-30.29299545288086,-102.93482208251953,-3.108065366744995,62.95271301269531,0.26518983795886947
3,47,-13.152873039245605,42.8428840637207,-32.05200958251953,-101.74202728271484,-2.8559014797210693,58.32355499267578,0.26752051722460063
3,48,-12.593304634094238,42.12132263183594,-31.77960205078125,-102.66793823242188,-3.1269819736480713,57.82647705078125,0.26611558267773366
3,49,-8.136382102966309,34.597557067871094,-17.41773223876953,-86.58418273925781,-5.935335159301758,48.45513153076172,0.2319554678754822
4,0,-9.419663429260254,83.37501525878906,-0.9497299194335938,-89.80583190917969,-5.250123977661133,62.220985412597656,0.25505770178559206
4,1,-9.205513954162598,80.84403228759766,0.2278289794921875,-91.87281036376953,-5.583513259887695,63.54991149902344,0.25064693231894175
4,2,-8.80604362487793,76.38512420654297,-2.024089813232422,-93.12466430664062,-5.609470844268799,65.54953002929688,0.25036624101837485
4,3,-9.377635955810547,73.62883758544922,-5.344368934631348,-92.51207733154297,-5.858570098876953,69.27729797363281,0.2538299110691828
4,4,-9.439936637878418,70.86708068847656,-9.116047859191895,-91.96007537841797,-5.6979570388793945,68.9825439453125,0.25780843808572307
4,5,-9.374921798706055,65.7908706665039,-13.716726303100586,-92.22842407226562,-5.5583906173706055,70.36328125,0.2607077109609056
4,6,-8.273226737976074,62.29323959350586,-21.234683990478516,-91.86033630371094,-4.7879414558410645,73.9481201171875,0.269172876112021
4,7,-8.020538330078125,61.788230895996094,-23.677488327026367,-92.19500732421875,-5.1596832275390625,78.69242858886719,0.27235481963900104
4,8,-7.176034927368164,60.20627975463867,-25.048463821411133,-93.6843032836914,-5.172306060791016,78.28987121582031,0.27339412782303274
4,9,-6.225686073303223,59.50510025024414,-25.075653076171875,-94.31890106201172,-5.127023696899414,77.41929626464844,0.27298101932760066
4,10,-5.79763126373291,57.81660461425781,-27.040252685546875,-95.11454772949219,-5.004270076751709,76.81517028808594,0.2745264544233804
4,11,-5.704532623291016,56.49529266357422,-28.173341751098633,-95.90861511230469,-4.9292426109313965,76.793701171875,0.275174224143499
4,12,-5.431272506713867,54.907005310058594,-29.075641632080078,-96.47666931152344,-4.80876350402832,76.47264099121094,0.275140753195642
